CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2020-05-19,14:40:00,BROOKLYN,11238,40.671627,-73.96263,POINT (-73.96263 40.671627),EASTERN PARKWAY,WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4314551,Station Wagon/Sport Utility Vehicle,Ambulance,,,
2020-05-19,02:12:00,BRONX,10456,40.838108,-73.914246,POINT (-73.914246 40.838108),GRAND CONCOURSE,ELLIOT PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4314370,Sedan,Sedan,Sedan,,
2020-05-19,10:09:00,,,,,,49 PLACE,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4314506,Tractor Truck Diesel,Box Truck,,,
2020-05-19,17:30:00,BROOKLYN,11204,40.611767,-73.97638,POINT (-73.97638 40.611767),24 AVENUE,64 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4314537,Sedan,Sedan,,,
2020-05-19,10:00:00,BROOKLYN,11207,40.682434,-73.89255,POINT (-73.89255 40.682434),,,254 HIGHLAND BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4314505,Station Wagon/Sport Utility Vehicle,,,,
2020-05-19,21:19:00,MANHATTAN,10023,40.776684,-73.983055,POINT (-73.983055 40.776684),AMSTERDAM AVENUE,WEST 69 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4314588,Station Wagon/Sport Utility Vehicle,,,,
2020-05-19,16:30:00,BRONX,10460,40.83365,-73.88997,POINT (-73.88997 40.83365),,,1510 SOUTHERN BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,,,,,4314595,Station Wagon/Sport Utility Vehicle,,,,
2020-05-19,18:06:00,BRONX,10461,40.85106,-73.84969,POINT (-73.84969 40.85106),HERING AVENUE,MORRIS PARK AVENUE,,1,0,0,0,0,0,1,0,Fell Asleep,,,,,4315134,Sedan,,,,
2020-05-19,08:30:00,BRONX,10458,40.85595,-73.88581,POINT (-73.88581 40.85595),,,633 EAST 188 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4314661,Station Wagon/Sport Utility Vehicle,,,,
2020-05-19,12:00:00,MANHATTAN,10029,40.796,-73.93542,POINT (-73.93542 40.796),EAST 116 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4315171,Station Wagon/Sport Utility Vehicle,,,,
2020-05-19,09:30:00,MANHATTAN,10021,40.771103,-73.96383,POINT (-73.96383 40.771103),EAST 72 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4314455,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-05-19,23:00:00,,,,,,CROSS BRONX EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4329041,Station Wagon/Sport Utility Vehicle,,,,
2020-05-19,15:15:00,,,40.60545,-73.89856,POINT (-73.89856 40.60545),BELT PARKWAY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4316132,Station Wagon/Sport Utility Vehicle,Bus,Station Wagon/Sport Utility Vehicle,,
2020-05-19,19:00:00,BROOKLYN,11236,40.63181,-73.89278,POINT (-73.89278 40.63181),EAST 93 STREET,SEAVIEW AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4314715,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-05-19,11:15:00,QUEENS,11105,40.772655,-73.90096,POINT (-73.90096 40.772655),21 AVENUE,45 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4314634,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-05-19,19:07:00,BROOKLYN,11212,40.661446,-73.92829,POINT (-73.92829 40.661446),EAST 91 STREET,RUTLAND ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4314881,Sedan,Sedan,,,
2020-05-19,03:55:00,,,40.830555,-73.832664,POINT (-73.832664 40.830555),BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4314418,Tractor Truck Diesel,,,,
2020-05-19,00:05:00,QUEENS,11377,40.748993,-73.89687,POINT (-73.89687 40.748993),BROADWAY,69 STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,4314442,Sedan,,,,
2020-05-19,14:20:00,,,40.80929,-73.90313,POINT (-73.90313 40.80929),BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4314733,Station Wagon/Sport Utility Vehicle,Flat Rack,,,
2020-05-19,12:10:00,BRONX,10468,40.868458,-73.90095,POINT (-73.90095 40.868458),,,2685 UNIVERSITY AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4314671,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,13:50:00,,,,,,THROGS NECK BRIDGE,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,4316988,Sedan,Sedan,,,
2020-05-18,17:52:00,QUEENS,11385,40.708866,-73.906265,POINT (-73.906265 40.708866),MENAHAN STREET,GRANDVIEW AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4314611,Sedan,,,,
2020-05-18,05:00:00,,,,,,FDR DRIVE RAMP,,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,4317498,Station Wagon/Sport Utility Vehicle,,,,
2020-05-18,09:30:00,,,40.713123,-73.95351,POINT (-73.95351 40.713123),RODNEY STREET,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4314350,Station Wagon/Sport Utility Vehicle,,,,
2020-05-18,20:00:00,STATEN ISLAND,10308,40.552326,-74.154884,POINT (-74.154884 40.552326),KATAN AVENUE,COLON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4314754,Sedan,Sedan,Sedan,,
2020-05-18,18:08:00,,,40.66496,-73.82226,POINT (-73.82226 40.66496),BELT PARKWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4314373,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-05-18,21:40:00,BROOKLYN,11218,,,,BEVERLEY ROAD,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4314462,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,17:05:00,,,40.696995,-73.95475,POINT (-73.95475 40.696995),PARK AVENUE,,,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,,,,4314430,Station Wagon/Sport Utility Vehicle,Bike,,,
2020-05-18,20:50:00,QUEENS,11417,40.670383,-73.83748,POINT (-73.83748 40.670383),ECKFORD AVENUE,TAHOE STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4314374,Sedan,Sedan,,,
2020-05-18,14:20:00,,,40.695004,-73.9525,POINT (-73.9525 40.695004),NOSTRAND AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4314651,Bus,Sedan,,,
2020-05-18,20:30:00,QUEENS,11368,40.74159,-73.86186,POINT (-73.86186 40.74159),99 STREET,CHRISTIE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4314392,Sedan,Sedan,,,
2020-05-18,08:10:00,BRONX,10465,40.846333,-73.82369,POINT (-73.82369 40.846333),,,3144 AMPERE AVENUE,0,0,0,0,0,0,0,0,Physical Disability,,,,,4314294,Sedan,,,,
2020-05-18,11:19:00,STATEN ISLAND,10301,40.639652,-74.07551,POINT (-74.07551 40.639652),BAY STREET,SLOSSON TERRACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4315880,Sedan,Sedan,,,
2020-05-18,00:39:00,QUEENS,11419,40.685772,-73.81819,POINT (-73.81819 40.685772),107 AVENUE,125 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4314372,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,06:43:00,QUEENS,11379,40.715866,-73.89861,POINT (-73.89861 40.715866),ELIOT AVENUE,64 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4314279,Station Wagon/Sport Utility Vehicle,,,,
2020-05-18,05:50:00,BROOKLYN,11236,40.63072,-73.90168,POINT (-73.90168 40.63072),,,1330 EAST 85 STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4314521,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,09:00:00,BRONX,10458,40.867424,-73.89182,POINT (-73.89182 40.867424),EAST 196 STREET,VALENTINE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4314403,Taxi,,,,
2020-05-18,14:30:00,BROOKLYN,11237,40.697395,-73.90728,POINT (-73.90728 40.697395),JEFFERSON AVENUE,WYCKOFF AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4314439,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2020-05-18,11:05:00,BRONX,10474,40.80578,-73.877304,POINT (-73.877304 40.80578),,,355 FOOD CENTER DRIVE,0,0,0,0,0,0,0,0,Unspecified,,,,,4314513,Tractor Truck Diesel,,,,
2020-05-18,19:00:00,QUEENS,11432,40.709324,-73.78838,POINT (-73.78838 40.709324),,,172-21 90 AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4317555,Sedan,Sedan,,,
2020-05-18,22:40:00,BROOKLYN,11221,40.69407,-73.91406,POINT (-73.91406 40.69407),WILSON AVENUE,MADISON STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4314581,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2020-05-18,16:30:00,,,,,,HILLSIDE AVENUE,KEW GARDEN ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4314386,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,11:00:00,BROOKLYN,11233,40.677048,-73.90517,POINT (-73.90517 40.677048),,,2 JARDINE PLACE,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,4314364,Van,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan
2020-05-18,18:45:00,,,40.629963,-73.9623,POINT (-73.9623 40.629963),AVENUE H,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4314401,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-05-18,13:15:00,BRONX,10455,40.816257,-73.918365,POINT (-73.918365 40.816257),,,385 EAST 149 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4314367,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
2020-05-18,07:25:00,QUEENS,11691,40.601818,-73.75165,POINT (-73.75165 40.601818),,,715 BEACH 19 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4314273,Sedan,Bus,,,
2020-05-18,08:30:00,QUEENS,11358,40.76259,-73.80464,POINT (-73.80464 40.76259),NORTHERN BOULEVARD,161 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4314414,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,03:14:00,QUEENS,11368,40.751034,-73.87053,POINT (-73.87053 40.751034),,,37-19 JUNCTION BOULEVARD,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4314307,Station Wagon/Sport Utility Vehicle,,,,
2020-05-18,13:25:00,,,,,,HARLEM RIVER DRIVE,WEST 171 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4314342,Sedan,Sedan,,,
2020-05-18,15:41:00,BRONX,10460,40.834637,-73.89443,POINT (-73.89443 40.834637),BOSTON ROAD,STEBBINS AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,4314359,Taxi,Sedan,,,
2020-05-18,11:50:00,,,40.680855,-74.00305,POINT (-74.00305 40.680855),BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4314642,Station Wagon/Sport Utility Vehicle,Sedan,Bus,,
2020-05-18,02:30:00,,,40.708908,-73.76631,POINT (-73.76631 40.708908),HOLLIS AVENUE,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4314485,Sedan,Taxi,,,
2020-05-18,18:15:00,BROOKLYN,11224,40.574005,-73.98969,POINT (-73.98969 40.574005),WEST 23 STREET,SURF AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4314380,Sedan,,,,
2020-05-18,12:50:00,BRONX,10452,40.83129,-73.92904,POINT (-73.92904 40.83129),WOODYCREST AVENUE,WEST 162 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,,,,4314510,Sedan,Box Truck,,,
2020-05-18,19:30:00,,,40.66605,-73.81525,POINT (-73.81525 40.66605),BELT PARKWAY,,,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,,,,,4314378,Sedan,,,,
2020-05-18,14:00:00,BROOKLYN,11209,40.622204,-74.027405,POINT (-74.027405 40.622204),,,442 86 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4314356,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,12:32:00,BRONX,10463,40.88437,-73.90105,POINT (-73.90105 40.88437),WEST 237 STREET,BROADWAY,,1,0,1,0,0,0,0,0,View Obstructed/Limited,,,,,4314421,Sedan,,,,
2020-05-18,21:15:00,,,40.771576,-73.87616,POINT (-73.87616 40.771576),GRAND CENTRAL PARKWAY,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4317490,Sedan,Sedan,,,
2020-05-18,16:45:00,BROOKLYN,11218,40.633583,-73.97114,POINT (-73.97114 40.633583),,,3845 18 AVENUE,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4314508,Sedan,Bike,,,
2020-05-18,15:00:00,,,40.688553,-73.91245,POINT (-73.91245 40.688553),EVERGREEN AVENUE,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4314580,Sedan,,,,
2020-05-18,15:20:00,BROOKLYN,11207,40.67358,-73.89336,POINT (-73.89336 40.67358),WYONA STREET,GLENMORE AVENUE,,1,0,0,0,1,0,0,0,Unspecified,,,,,4314330,Bike,Sedan,,,
2020-05-18,10:10:00,BROOKLYN,11212,,,,Linden Blvd,Mother Gaston Blvd,,0,0,0,0,0,0,0,0,Unspecified,,,,,4314267,Sedan,,,,
2020-05-18,08:00:00,BROOKLYN,11225,40.660175,-73.96064,POINT (-73.96064 40.660175),,,560 FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4314785,Box Truck,Sedan,,,
2020-05-18,14:45:00,,,40.61427,-74.156654,POINT (-74.156654 40.61427),STATEN ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4314476,Sedan,Pick-up Truck,,,
2020-05-18,20:45:00,STATEN ISLAND,10304,40.62826,-74.08039,POINT (-74.08039 40.62826),VANDUZER STREET,WRIGHT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4317856,Sedan,Sedan,Sedan,,
2020-05-18,12:30:00,,,,,,STATEN ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4316111,HRSE,Box Truck,,,
2020-05-18,17:00:00,BROOKLYN,11212,40.662613,-73.93088,POINT (-73.93088 40.662613),,,25 REMSEN AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,4314499,Box Truck,,,,
2020-05-18,18:45:00,STATEN ISLAND,10312,40.55798,-74.17256,POINT (-74.17256 40.55798),,,89 BRANDIS AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4314332,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
2020-05-18,09:17:00,BROOKLYN,11237,40.706947,-73.93205,POINT (-73.93205 40.706947),,,94 MORGAN AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4314240,Pick-up Truck,Tractor Truck Diesel,,,
2020-05-18,14:21:00,BROOKLYN,11205,40.694107,-73.96703,POINT (-73.96703 40.694107),,,157 WASHINGTON AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4318005,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,01:30:00,,,,,,LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4314618,Sedan,,,,
2020-05-18,22:00:00,BROOKLYN,11224,40.575413,-73.98347,POINT (-73.98347 40.575413),SURF AVENUE,WEST 16 STREET,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4314382,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,11:14:00,QUEENS,11356,40.781693,-73.84051,POINT (-73.84051 40.781693),128 STREET,20 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4314383,Sedan,,,,
2020-05-18,10:00:00,,,40.80907,-73.94455,POINT (-73.94455 40.80907),WEST 127 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4314286,Sedan,Van,,,
2020-05-18,18:00:00,QUEENS,11427,40.736176,-73.73437,POINT (-73.73437 40.736176),SEWARD AVENUE,WINCHESTER BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4314737,Sedan,Sedan,,,
2020-05-18,12:45:00,QUEENS,11432,40.713978,-73.80199,POINT (-73.80199 40.713978),,,164-11 CHAPIN PARKWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4314285,Box Truck,Sedan,,,
2020-05-18,16:00:00,QUEENS,11368,40.745365,-73.865204,POINT (-73.865204 40.745365),,,45-03 98 STREET,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4314395,Bike,Motorcycle,,,
2020-05-18,14:30:00,,,40.88622,-73.86711,POINT (-73.86711 40.88622),BRONX RIVER PARKWAY,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,4314338,Station Wagon/Sport Utility Vehicle,,,,
2020-05-18,20:30:00,QUEENS,11434,40.665356,-73.76903,POINT (-73.76903 40.665356),,,177-11 145 ROAD,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4314347,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-05-18,09:00:00,,,40.670296,-73.997604,POINT (-73.997604 40.670296),GOWANUS EXPY (BQE),,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4314349,Sedan,Tractor Truck Diesel,,,
2020-05-18,18:54:00,BROOKLYN,11212,40.66255,-73.90893,POINT (-73.90893 40.66255),ROCKAWAY AVENUE,LIVONIA AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,,4314363,Sedan,Sedan,Sedan,Sedan,
2020-05-18,08:00:00,,,40.71709,-73.82631,POINT (-73.82631 40.71709),VAN WYCK EXPWY,,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,Unspecified,,,4314322,Sedan,Sedan,Sedan,,
2020-05-18,11:30:00,BROOKLYN,11213,40.667824,-73.93122,POINT (-73.93122 40.667824),UTICA AVENUE,UNION STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4314784,Station Wagon/Sport Utility Vehicle,,,,
2020-05-18,07:00:00,BRONX,10458,40.859253,-73.88674,POINT (-73.88674 40.859253),EAST FORDHAM ROAD,LORILLARD PLACE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4314415,Taxi,Bike,,,
2020-05-18,05:18:00,QUEENS,11415,40.704857,-73.827286,POINT (-73.827286 40.704857),,,124-50 METROPOLITAN AVENUE,0,1,0,1,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4314397,Box Truck,Box Truck,,,
2020-05-18,21:30:00,BRONX,10465,40.84314,-73.81985,POINT (-73.81985 40.84314),,,3223 LUCERNE STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4315045,Sedan,,,,
2020-05-18,00:30:00,BROOKLYN,11249,40.716362,-73.966644,POINT (-73.966644 40.716362),GRAND STREET,RIVER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4314176,Sedan,Sedan,,,
2020-05-18,16:30:00,,,40.8651,-73.92189,POINT (-73.92189 40.8651),SHERMAN AVENUE,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4314431,Sedan,Sedan,,,
2020-05-18,19:10:00,BRONX,10460,40.83986,-73.87498,POINT (-73.87498 40.83986),,,1160 EAST TREMONT AVENUE,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,4314437,Motorcycle,,,,
2020-05-18,15:20:00,QUEENS,11432,40.71832,-73.79174,POINT (-73.79174 40.71832),173 STREET,HOME LAWN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4314334,Sedan,Sedan,,,
2020-05-18,08:34:00,BRONX,10467,40.882454,-73.866,POINT (-73.866 40.882454),,,3707 OLINVILLE AVENUE,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,4314447,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,
2020-05-18,07:52:00,,,40.669243,-73.80129,POINT (-73.80129 40.669243),VAN WYCK EXPWY,,,1,0,0,0,0,0,1,0,Illnes,Unspecified,,,,4314333,Station Wagon/Sport Utility Vehicle,Van,,,
2020-05-18,07:30:00,STATEN ISLAND,10309,,,,,,2750 VETERANS ROAD WEST,0,0,0,0,0,0,0,0,Unspecified,,,,,4314269,Station Wagon/Sport Utility Vehicle,,,,
2020-05-18,03:03:00,,,40.668266,-73.84214,POINT (-73.84214 40.668266),CROSS BAY BOULEVARD,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4314069,Sedan,,,,
2020-05-18,21:05:00,,,40.711033,-73.7281,POINT (-73.7281 40.711033),CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4314357,Sedan,Sedan,,,
2020-05-18,15:00:00,QUEENS,11436,40.67469,-73.79804,POINT (-73.79804 40.67469),142 PLACE,123 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,4314404,Sedan,Sedan,Sedan,,
2020-05-18,12:00:00,BROOKLYN,11208,40.667416,-73.86492,POINT (-73.86492 40.667416),,,1258 LORING AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4314289,Van,,,,
2020-05-18,10:15:00,QUEENS,11433,40.695496,-73.78394,POINT (-73.78394 40.695496),110 AVENUE,169 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4314291,Sedan,,,,
2020-05-18,12:58:00,,,40.743538,-73.83374,POINT (-73.83374 40.743538),HORACE HARDING EXPRESSWAY,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4314530,Sedan,Pick-up Truck,,,
2020-05-18,14:40:00,,,40.704147,-73.807594,POINT (-73.807594 40.704147),89 AVENUE,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4314487,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,16:45:00,BRONX,10458,40.865467,-73.89148,POINT (-73.89148 40.865467),,,2670 BAINBRIDGE AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4314360,Sedan,,,,
2020-05-18,11:00:00,BROOKLYN,11223,40.60667,-73.972595,POINT (-73.972595 40.60667),MC DONALD AVENUE,QUENTIN ROAD,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4314327,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,18:12:00,MANHATTAN,10040,40.853683,-73.93054,POINT (-73.93054 40.853683),SAINT NICHOLAS AVENUE,WEST 188 STREET,,2,0,0,0,1,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4314844,Bike,Moped,,,
2020-05-18,19:30:00,,,40.806408,-73.94016,POINT (-73.94016 40.806408),MADISON AVENUE,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4317149,Sedan,Station Wagon/Sport Utility Vehicle,,,
2020-05-18,15:40:00,,,40.60797,-74.1211,POINT (-74.1211 40.60797),,,772 MANOR ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,4314522,Station Wagon/Sport Utility Vehicle,,,,
2020-05-18,22:45:00,QUEENS,11434,40.689915,-73.7779,POINT (-73.7779 40.689915),115 AVENUE,MERRICK BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4314393,Sedan,FLATBED,,,
2020-05-18,13:55:00,MANHATTAN,10017,40.749825,-73.972206,POINT (-73.972206 40.749825),2 AVENUE,EAST 42 STREET,,1,0,0,0,0,0,1,0,Illnes,,,,,4314390,Flat Bed,,,,
2020-05-18,11:35:00,MANHATTAN,10026,40.800232,-73.95248,POINT (-73.95248 40.800232),,,46 SAINT NICHOLAS AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4314705,Station Wagon/Sport Utility Vehicle,,,,
2020-05-18,13:21:00,QUEENS,11421,40.692356,-73.860634,POINT (-73.860634 40.692356),,,84-09 JAMAICA AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4314385,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2020-05-18,13:20:00,MANHATTAN,10031,40.8188,-73.95603,POINT (-73.95603 40.8188),WEST 133 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4314629,Sedan,Sedan,,,
2020-05-18,15:30:00,,,,,,QUEENS MIDTOWN TUNNEL,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4319031,Station Wagon/Sport Utility Vehicle,Sedan,,,
2020-05-18,14:22:00,,,40.801754,-73.93121,POINT (-73.93121 40.801754),EAST 125 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4314324,Sedan,,,,
